file: /dev/rdsk/c1t50000397384389A2d0s2
size: 0x1177082f400
buffer size: 8192
writers: 2
readers: 0
using initial write LBA: 0x8bb8416000
                TIME  NREADS RDLATus  NWRITE WRLATus          WRLBA WR
2017-11-03T20:49:54Z       0       0 18645541     156 0x00af48864000  0
2017-11-03T20:49:55Z       0       0 18653014     156 0x00af4c2c6000  0
2017-11-03T20:49:56Z       0       0 18660450     156 0x00af4fcde000  0
2017-11-03T20:49:57Z       0       0 18667963     156 0x00af53790000  0
2017-11-03T20:49:58Z       0       0 18675593     156 0x00af5732c000  0
2017-11-03T20:49:59Z       0       0 18683210     156 0x00af5aeae000  0
2017-11-03T20:50:00Z       0       0 18690834     156 0x00af5ea3e000  0
2017-11-03T20:50:01Z       0       0 18698439     156 0x00af625a8000  0
2017-11-03T20:50:02Z       0       0 18706048     156 0x00af6611a000  0
2017-11-03T20:50:03Z       0       0 18713647     156 0x00af69c78000  0
2017-11-03T20:50:04Z       0       0 18721247     156 0x00af6d7d8000  0
2017-11-03T20:50:05Z       0       0 18728815     156 0x00af712f8000  0
2017-11-03T20:50:06Z       0       0 18736395     156 0x00af74e30000  0
2017-11-03T20:50:07Z       0       0 18743971     156 0x00af78960000  0
2017-11-03T20:50:08Z       0       0 18751536     156 0x00af7c47a000  0
2017-11-03T20:50:09Z       0       0 18759111     156 0x00af7ffa8000  0
2017-11-03T20:50:10Z       0       0 18766438     156 0x00af838e6000  0
2017-11-03T20:50:11Z       0       0 18774003     156 0x00af87400000  0
2017-11-03T20:50:12Z       0       0 18781573     156 0x00af8af24000  0
2017-11-03T20:50:13Z       0       0 18789108     156 0x00af8ea02000  0
2017-11-03T20:50:14Z       0       0 18796638     156 0x00af924d6000  0
2017-11-03T20:50:15Z       0       0 18804173     156 0x00af95fb4000  0
2017-11-03T20:50:16Z       0       0 18811690     157 0x00af99a6e000  0
2017-11-03T20:50:17Z       0       0 18819210     157 0x00af9d52e000  0
2017-11-03T20:50:18Z       0       0 18826746     157 0x00afa100e000  0
2017-11-03T20:50:19Z       0       0 18834265     157 0x00afa4acc000  0
2017-11-03T20:50:20Z       0       0 18841781     157 0x00afa8584000  0
2017-11-03T20:50:21Z       0       0 18849287     157 0x00afac028000  0
2017-11-03T20:50:22Z       0       0 18856784     157 0x00afafaba000  0
2017-11-03T20:50:23Z       0       0 18864292     157 0x00afb3562000  0
2017-11-03T20:50:24Z       0       0 18871802     157 0x00afb700e000  0
2017-11-03T20:50:25Z       0       0 18879275     157 0x00afbaa70000  0
2017-11-03T20:50:26Z       0       0 18886757     157 0x00afbe4e4000  0
2017-11-03T20:50:27Z       0       0 18894234     157 0x00afc1f4e000  0
2017-11-03T20:50:28Z       0       0 18901707     157 0x00afc59b0000  0
2017-11-03T20:50:29Z       0       0 18909178     157 0x00afc940e000  0
2017-11-03T20:50:30Z       0       0 18916385     157 0x00afccc5c000  0
2017-11-03T20:50:31Z       0       0 18923356     157 0x00afd02d2000  0
2017-11-03T20:50:32Z       0       0 18930798     157 0x00afd3cf6000  0
2017-11-03T20:50:33Z       0       0 18938220     157 0x00afd76f2000  0
2017-11-03T20:50:34Z       0       0 18945682     157 0x00afdb13e000  0
2017-11-03T20:50:35Z       0       0 18953103     157 0x00afdeb38000  0
2017-11-03T20:50:36Z       0       0 18960542     157 0x00afe2556000  0
2017-11-03T20:50:37Z       0       0 18967984     157 0x00afe5f7a000  0
2017-11-03T20:50:38Z       0       0 18975377     157 0x00afe993c000  0
2017-11-03T20:50:39Z       0       0 18982799     158 0x00afed338000  0
2017-11-03T20:50:40Z       0       0 18990205     158 0x00aff0d14000  0
2017-11-03T20:50:41Z       0       0 18997588     158 0x00aff46c2000  0
2017-11-03T20:50:42Z       0       0 19004986     158 0x00aff808e000  0
2017-11-03T20:50:43Z       0       0 19012399     158 0x00affba78000  0
2017-11-03T20:50:44Z       0       0 19019753     158 0x00afff3ec000  0
2017-11-03T20:50:45Z       0       0 19026989     158 0x00b002c74000  0
2017-11-03T20:50:46Z       0       0 19034210     158 0x00b0064de000  0
2017-11-03T20:50:47Z       0       0 19041460     158 0x00b009d82000  0
2017-11-03T20:50:48Z       0       0 19048775     158 0x00b00d6a8000  0
2017-11-03T20:50:49Z       0       0 19056125     158 0x00b011014000  0
2017-11-03T20:50:50Z       0       0 19063484     158 0x00b014992000  0
2017-11-03T20:50:51Z       0       0 19070843     158 0x00b018310000  0
2017-11-03T20:50:52Z       0       0 19078204     158 0x00b01bc92000  0
2017-11-03T20:50:53Z       0       0 19085538     158 0x00b01f5de000  0
2017-11-03T20:50:54Z       0       0 19092870     158 0x00b022f26000  0
2017-11-03T20:50:55Z       0       0 19100200     158 0x00b02686a000  0
2017-11-03T20:50:56Z       0       0 19107448     158 0x00b02a10a000  0
2017-11-03T20:50:57Z       0       0 19114596     158 0x00b02d8e2000  0
2017-11-03T20:50:58Z       0       0 19121693     158 0x00b031054000  0
2017-11-03T20:50:59Z       0       0 19128803     158 0x00b0347e0000  0
2017-11-03T20:51:00Z       0       0 19136052     158 0x00b038082000  0
2017-11-03T20:51:01Z       0       0 19143350     158 0x00b03b986000  0
2017-11-03T20:51:02Z       0       0 19150640     159 0x00b03f27a000  0
2017-11-03T20:51:03Z       0       0 19157927     159 0x00b042b68000  0
2017-11-03T20:51:04Z       0       0 19165196     159 0x00b046432000  0
2017-11-03T20:51:05Z       0       0 19172476     159 0x00b049d12000  0
2017-11-03T20:51:06Z       0       0 19179749     159 0x00b04d5e4000  0
2017-11-03T20:51:07Z       0       0 19187045     159 0x00b050ee4000  0
2017-11-03T20:51:08Z       0       0 19194296     159 0x00b05478a000  0
2017-11-03T20:51:09Z       0       0 19201573     159 0x00b058064000  0
2017-11-03T20:51:10Z       0       0 19208825     159 0x00b05b90c000  0
2017-11-03T20:51:11Z       0       0 19216093     159 0x00b05f1d4000  0
2017-11-03T20:51:12Z       0       0 19223344     159 0x00b062a7a000  0
2017-11-03T20:51:13Z       0       0 19230572     159 0x00b0662f2000  0
2017-11-03T20:51:14Z       0       0 19237762     159 0x00b069b1e000  0
2017-11-03T20:51:15Z       0       0 19244991     159 0x00b06d398000  0
2017-11-03T20:51:16Z       0       0 19252210     159 0x00b070bfe000  0
2017-11-03T20:51:17Z       0       0 19259418     159 0x00b07444e000  0
2017-11-03T20:51:18Z       0       0 19266619     159 0x00b077c90000  0
2017-11-03T20:51:19Z       0       0 19273823     159 0x00b07b4d8000  0
2017-11-03T20:51:20Z       0       0 19281024     159 0x00b07ed1a000  0
2017-11-03T20:51:21Z       0       0 19288229     159 0x00b082564000  0
2017-11-03T20:51:22Z       0       0 19295202     159 0x00b085bde000  0
2017-11-03T20:51:23Z       0       0 19302398     159 0x00b089416000  0
2017-11-03T20:51:24Z       0       0 19309612     159 0x00b08cc72000  0
2017-11-03T20:51:25Z       0       0 19316812     160 0x00b0904b2000  0
2017-11-03T20:51:26Z       0       0 19324003     160 0x00b093ce0000  0
2017-11-03T20:51:27Z       0       0 19331210     160 0x00b09752e000  0
2017-11-03T20:51:28Z       0       0 19338374     160 0x00b09ad26000  0
2017-11-03T20:51:29Z       0       0 19345492     160 0x00b09e4c2000  0
2017-11-03T20:51:30Z       0       0 19352614     160 0x00b0a1c66000  0
2017-11-03T20:51:31Z       0       0 19359711     160 0x00b0a53d8000  0
2017-11-03T20:51:32Z       0       0 19366856     160 0x00b0a8baa000  0
2017-11-03T20:51:33Z       0       0 19374023     160 0x00b0ac3a8000  0
2017-11-03T20:51:34Z       0       0 19381156     160 0x00b0afb62000  0
2017-11-03T20:51:35Z       0       0 19388318     160 0x00b0b3356000  0
2017-11-03T20:51:36Z       0       0 19395469     160 0x00b0b6b34000  0
2017-11-03T20:51:37Z       0       0 19402595     160 0x00b0ba2e0000  0
2017-11-03T20:51:38Z       0       0 19409721     160 0x00b0bda8c000  0
2017-11-03T20:51:39Z       0       0 19416848     160 0x00b0c123a000  0
2017-11-03T20:51:40Z       0       0 19423983     160 0x00b0c49f8000  0
2017-11-03T20:51:41Z       0       0 19431119     160 0x00b0c81b8000  0
2017-11-03T20:51:42Z       0       0 19438228     160 0x00b0cb942000  0
2017-11-03T20:51:43Z       0       0 19445326     160 0x00b0cf0b6000  0
2017-11-03T20:51:44Z       0       0 19452446     160 0x00b0d2856000  0
2017-11-03T20:51:45Z       0       0 19459532     160 0x00b0d5fb2000  0
2017-11-03T20:51:46Z       0       0 19466610     160 0x00b0d96fe000  0
2017-11-03T20:51:47Z       0       0 19473718     160 0x00b0dce86000  0
2017-11-03T20:51:48Z       0       0 19480800     161 0x00b0e05da000  0
2017-11-03T20:51:49Z       0       0 19487789     161 0x00b0e3c74000  0
2017-11-03T20:51:50Z       0       0 19494692     161 0x00b0e7262000  0
2017-11-03T20:51:51Z       0       0 19501574     161 0x00b0ea826000  0
2017-11-03T20:51:52Z       0       0 19508468     161 0x00b0ede02000  0
2017-11-03T20:51:53Z       0       0 19515501     161 0x00b0f14f4000  0
2017-11-03T20:51:54Z       0       0 19522586     161 0x00b0f4c4e000  0
2017-11-03T20:51:55Z       0       0 19529665     161 0x00b0f839c000  0
2017-11-03T20:51:56Z       0       0 19536714     161 0x00b0fbaae000  0
2017-11-03T20:51:57Z       0       0 19543754     161 0x00b0ff1ae000  0
2017-11-03T20:51:58Z       0       0 19550793     161 0x00b1028ac000  0
2017-11-03T20:51:59Z       0       0 19557846     161 0x00b105fc6000  0
2017-11-03T20:52:00Z       0       0 19564860     161 0x00b109692000  0
2017-11-03T20:52:01Z       0       0 19571840     161 0x00b10cd1a000  0
2017-11-03T20:52:02Z       0       0 19578743     161 0x00b110308000  0
2017-11-03T20:52:03Z       0       0 19585646     161 0x00b1138f6000  0
2017-11-03T20:52:04Z       0       0 19592509     161 0x00b116e94000  0
2017-11-03T20:52:05Z       0       0 19599444     161 0x00b11a4c2000  0
2017-11-03T20:52:06Z       0       0 19606432     161 0x00b11db5a000  0
2017-11-03T20:52:07Z       0       0 19613424     161 0x00b1211fa000  0
2017-11-03T20:52:08Z       0       0 19620407     161 0x00b124888000  0
2017-11-03T20:52:09Z       0       0 19627377     161 0x00b127efc000  0
2017-11-03T20:52:10Z       0       0 19634337     162 0x00b12b55c000  0
2017-11-03T20:52:11Z       0       0 19641316     162 0x00b12ebe2000  0
2017-11-03T20:52:12Z       0       0 19648293     162 0x00b132264000  0
2017-11-03T20:52:13Z       0       0 19655254     162 0x00b1358c6000  0
2017-11-03T20:52:14Z       0       0 19662206     162 0x00b138f16000  0
2017-11-03T20:52:15Z       0       0 19669163     162 0x00b13c570000  0
2017-11-03T20:52:16Z       0       0 19676120     162 0x00b13fbca000  0
2017-11-03T20:52:17Z       0       0 19683087     162 0x00b143238000  0
2017-11-03T20:52:18Z       0       0 19690043     162 0x00b146890000  0
2017-11-03T20:52:19Z       0       0 19697040     162 0x00b149f3a000  0
2017-11-03T20:52:20Z       0       0 19703969     162 0x00b14d55c000  0
2017-11-03T20:52:21Z       0       0 19710908     162 0x00b150b92000  0
2017-11-03T20:52:22Z       0       0 19717829     162 0x00b1541a4000  0
2017-11-03T20:52:23Z       0       0 19724760     162 0x00b1577ca000  0
2017-11-03T20:52:24Z       0       0 19731665     162 0x00b15adbc000  0
2017-11-03T20:52:25Z       0       0 19738596     162 0x00b15e3e2000  0
2017-11-03T20:52:26Z       0       0 19745528     162 0x00b161a0a000  0
2017-11-03T20:52:27Z       0       0 19752435     162 0x00b165000000  0
2017-11-03T20:52:28Z       0       0 19759336     162 0x00b1685ea000  0
2017-11-03T20:52:29Z       0       0 19766229     162 0x00b16bbc4000  0
2017-11-03T20:52:30Z       0       0 19775467     162 0x00b1703f0000  0
2017-11-03T20:52:31Z       0       0 19789886     162 0x00b177496000  0
2017-11-03T20:52:32Z       0       0 19804243     162 0x00b17e4c0000  0
2017-11-03T20:52:33Z       0       0 19818551     162 0x00b185488000  0
2017-11-03T20:52:34Z       0       0 19832851     162 0x00b18c440000  0
2017-11-03T20:52:35Z       0       0 19847083     162 0x00b193370000  0
2017-11-03T20:52:36Z       0       0 19861309     162 0x00b19a294000  0
2017-11-03T20:52:37Z       0       0 19875488     162 0x00b1a115a000  0
2017-11-03T20:52:38Z       0       0 19889646     162 0x00b1a7ff6000  0
2017-11-03T20:52:39Z       0       0 19902391     162 0x00b1ae388000  0
2017-11-03T20:52:40Z       0       0 19916410     162 0x00b1b510e000  0
2017-11-03T20:52:41Z       0       0 19930396     162 0x00b1bbe52000  0
2017-11-03T20:52:42Z       0       0 19944365     162 0x00b1c2b74000  0
2017-11-03T20:52:43Z       0       0 19957886     162 0x00b1c9516000  0
2017-11-03T20:52:44Z       0       0 19971294     162 0x00b1cfdd6000  0
2017-11-03T20:52:45Z       0       0 19985103     162 0x00b1d69b8000  0
2017-11-03T20:52:46Z       0       0 19999005     162 0x00b1dd654000  0
2017-11-03T20:52:47Z       0       0 20012812     162 0x00b1e4232000  0
2017-11-03T20:52:48Z       0       0 20026574     162 0x00b1eadb6000  0
2017-11-03T20:52:49Z       0       0 20040044     162 0x00b1f16f2000  0
2017-11-03T20:52:50Z       0       0 20053150     162 0x00b1f7d56000  0
2017-11-03T20:52:51Z       0       0 20066664     162 0x00b1fe6ea000  0
2017-11-03T20:52:52Z       0       0 20080337     162 0x00b2051bc000  0
2017-11-03T20:52:53Z       0       0 20093506     162 0x00b20b89e000  0
2017-11-03T20:52:54Z       0       0 20107055     162 0x00b212278000  0
2017-11-03T20:52:55Z       0       0 20120578     162 0x00b218c1e000  0
2017-11-03T20:52:56Z       0       0 20134071     162 0x00b21f588000  0
2017-11-03T20:52:57Z       0       0 20147571     162 0x00b225f00000  0
2017-11-03T20:52:58Z       0       0 20161060     162 0x00b22c862000  0
2017-11-03T20:52:59Z       0       0 20174547     162 0x00b2331c0000  0
2017-11-03T20:53:00Z       0       0 20187927     162 0x00b239a48000  0
2017-11-03T20:53:01Z       0       0 20201275     162 0x00b240290000  0
2017-11-03T20:53:02Z       0       0 20214577     162 0x00b246a7c000  0
2017-11-03T20:53:03Z       0       0 20227907     162 0x00b24d2a0000  0
2017-11-03T20:53:04Z       0       0 20241246     162 0x00b253ad6000  0
2017-11-03T20:53:05Z       0       0 20254567     162 0x00b25a2e8000  0
2017-11-03T20:53:06Z       0       0 20267821     162 0x00b260a74000  0
2017-11-03T20:53:07Z       0       0 20280991     162 0x00b267158000  0
2017-11-03T20:53:08Z       0       0 20294177     162 0x00b26d85c000  0
2017-11-03T20:53:09Z       0       0 20307357     162 0x00b273f54000  0
2017-11-03T20:53:10Z       0       0 20320040     162 0x00b27a26a000  0
2017-11-03T20:53:11Z       0       0 20332391     162 0x00b2802e8000  0
2017-11-03T20:53:12Z       0       0 20345477     162 0x00b286924000  0
2017-11-03T20:53:13Z       0       0 20358500     162 0x00b28cee2000  0
2017-11-03T20:53:14Z       0       0 20371558     162 0x00b2934e6000  0
2017-11-03T20:53:15Z       0       0 20384557     162 0x00b299a74000  0
2017-11-03T20:53:16Z       0       0 20397567     162 0x00b2a0018000  0
2017-11-03T20:53:17Z       0       0 20410415     162 0x00b2a6478000  0
2017-11-03T20:53:18Z       0       0 20422879     162 0x00b2ac5d8000  0
2017-11-03T20:53:19Z       0       0 20435326     162 0x00b2b2716000  0
2017-11-03T20:53:20Z       0       0 20448115     162 0x00b2b8b00000  0
2017-11-03T20:53:21Z       0       0 20460969     162 0x00b2bef6c000  0
2017-11-03T20:53:22Z       0       0 20473726     162 0x00b2c5316000  0
2017-11-03T20:53:23Z       0       0 20486475     162 0x00b2cb6b0000  0
2017-11-03T20:53:24Z       0       0 20499089     162 0x00b2d193c000  0
2017-11-03T20:53:25Z       0       0 20511764     162 0x00b2d7c42000  0
2017-11-03T20:53:26Z       0       0 20524439     162 0x00b2ddf48000  0
2017-11-03T20:53:27Z       0       0 20533505     162 0x00b2e261c000  0
2017-11-03T20:53:28Z       0       0 20547586     162 0x00b2e941e000  0
2017-11-03T20:53:29Z       0       0 20568059     162 0x00b2f3410000  0
2017-11-03T20:53:30Z       0       0 20588055     162 0x00b2fd048000  0
2017-11-03T20:53:31Z       0       0 20607990     162 0x00b306c06000  0
2017-11-03T20:53:32Z       0       0 20628843     162 0x00b310ef0000  0
2017-11-03T20:53:33Z       0       0 20648269     162 0x00b31a6b4000  0
2017-11-03T20:53:34Z       0       0 20668014     161 0x00b3240f6000  0
2017-11-03T20:53:35Z       0       0 20689408     161 0x00b32e81a000  0
2017-11-03T20:53:36Z       0       0 20710805     161 0x00b338f44000  0
2017-11-03T20:53:37Z       0       0 20730967     161 0x00b342cc8000  0
2017-11-03T20:53:38Z       0       0 20749957     161 0x00b34c124000  0
2017-11-03T20:53:39Z       0       0 20765243     161 0x00b353890000  0
2017-11-03T20:53:40Z       0       0 20777445     161 0x00b3597e4000  0
2017-11-03T20:53:41Z       0       0 20787967     161 0x00b35ea18000  0
2017-11-03T20:53:42Z       0       0 20800141     161 0x00b364934000  0
2017-11-03T20:53:43Z       0       0 20812105     161 0x00b36a6ac000  0
2017-11-03T20:53:44Z       0       0 20824000     161 0x00b37039a000  0
2017-11-03T20:53:45Z       0       0 20836088     161 0x00b37620a000  0
2017-11-03T20:53:46Z       0       0 20847946     161 0x00b37beae000  0
2017-11-03T20:53:47Z       0       0 20859974     161 0x00b381ca6000  0
2017-11-03T20:53:48Z       0       0 20871684     161 0x00b387822000  0
2017-11-03T20:53:49Z       0       0 20883231     161 0x00b38d258000  0
2017-11-03T20:53:50Z       0       0 20894751     161 0x00b392c58000  0
2017-11-03T20:53:51Z       0       0 20906674     161 0x00b39897e000  0
2017-11-03T20:53:52Z       0       0 20918703     161 0x00b39e778000  0
2017-11-03T20:53:53Z       0       0 20930608     161 0x00b3a447a000  0
2017-11-03T20:53:54Z       0       0 20942443     161 0x00b3aa0f0000  0
2017-11-03T20:53:55Z       0       0 20954253     161 0x00b3afd34000  0
2017-11-03T20:53:56Z       0       0 20965838     161 0x00b3b57b6000  0
2017-11-03T20:53:57Z       0       0 20977341     161 0x00b3bb194000  0
2017-11-03T20:53:58Z       0       0 20989148     161 0x00b3c0dd2000  0
2017-11-03T20:53:59Z       0       0 21000633     161 0x00b3c678c000  0
2017-11-03T20:54:00Z       0       0 21012401     161 0x00b3cc37c000  0
2017-11-03T20:54:01Z       0       0 21024156     161 0x00b3d1f52000  0
2017-11-03T20:54:02Z       0       0 21035877     161 0x00b3d7ae4000  0
2017-11-03T20:54:03Z       0       0 21047570     161 0x00b3dd63e000  0
2017-11-03T20:54:04Z       0       0 21059283     161 0x00b3e31c0000  0
2017-11-03T20:54:05Z       0       0 21070898     161 0x00b3e8c7e000  0
2017-11-03T20:54:06Z       0       0 21082418     161 0x00b3ee67e000  0
2017-11-03T20:54:07Z       0       0 21093949     161 0x00b3f4094000  0
2017-11-03T20:54:08Z       0       0 21105493     161 0x00b3f9ac4000  0
2017-11-03T20:54:09Z       0       0 21117040     161 0x00b3ff4fa000  0
2017-11-03T20:54:10Z       0       0 21128577     161 0x00b404f1c000  0
2017-11-03T20:54:11Z       0       0 21140124     161 0x00b40a952000  0
2017-11-03T20:54:12Z       0       0 21151692     161 0x00b4103b2000  0
2017-11-03T20:54:13Z       0       0 21163282     161 0x00b415e3e000  0
2017-11-03T20:54:14Z       0       0 21174887     161 0x00b41b8e8000  0
2017-11-03T20:54:15Z       0       0 21186488     161 0x00b42138a000  0
2017-11-03T20:54:16Z       0       0 21197980     161 0x00b426d52000  0
2017-11-03T20:54:17Z       0       0 21208448     161 0x00b42bf1a000  0
2017-11-03T20:54:18Z       0       0 21219850     161 0x00b43182e000  0
2017-11-03T20:54:19Z       0       0 21231273     161 0x00b43716c000  0
2017-11-03T20:54:20Z       0       0 21242652     161 0x00b43ca52000  0
2017-11-03T20:54:21Z       0       0 21254015     161 0x00b442318000  0
2017-11-03T20:54:22Z       0       0 21265402     161 0x00b447c0e000  0
2017-11-03T20:54:23Z       0       0 21276761     161 0x00b44d4cc000  0
2017-11-03T20:54:24Z       0       0 21288115     161 0x00b452d80000  0
2017-11-03T20:54:25Z       0       0 21299382     161 0x00b458586000  0
2017-11-03T20:54:26Z       0       0 21310372     161 0x00b45db62000  0
2017-11-03T20:54:27Z       0       0 21321124     161 0x00b462f62000  0
2017-11-03T20:54:28Z       0       0 21332005     161 0x00b468464000  0
2017-11-03T20:54:29Z       0       0 21342874     161 0x00b46d94e000  0
2017-11-03T20:54:30Z       0       0 21353632     162 0x00b472d5a000  0
2017-11-03T20:54:31Z       0       0 21364906     162 0x00b47856e000  0
2017-11-03T20:54:32Z       0       0 21376182     162 0x00b47dd86000  0
2017-11-03T20:54:33Z       0       0 21386854     162 0x00b4830e6000  0
2017-11-03T20:54:34Z       0       0 21397049     162 0x00b48808c000  0
2017-11-03T20:54:35Z       0       0 21408149     162 0x00b48d744000  0
2017-11-03T20:54:36Z       0       0 21419036     162 0x00b492c52000  0
2017-11-03T20:54:37Z       0       0 21429610     162 0x00b497eee000  0
2017-11-03T20:54:38Z       0       0 21440255     162 0x00b49d218000  0
2017-11-03T20:54:39Z       0       0 21451297     162 0x00b4a285c000  0
2017-11-03T20:54:40Z       0       0 21462694     162 0x00b4a8166000  0
2017-11-03T20:54:41Z       0       0 21482976     162 0x00b4b1fda000  0
2017-11-03T20:54:42Z       0       0 21503129     161 0x00b4bbd4c000  0
2017-11-03T20:54:43Z       0       0 21522877     161 0x00b4c5794000  0
2017-11-03T20:54:44Z       0       0 21543678     161 0x00b4cfa16000  0
2017-11-03T20:54:45Z       0       0 21563394     161 0x00b4d941e000  0
2017-11-03T20:54:46Z       0       0 21582494     161 0x00b4e2956000  0
2017-11-03T20:54:47Z       0       0 21603889     161 0x00b4ed07c000  0
2017-11-03T20:54:48Z       0       0 21625283     161 0x00b4f77a0000  0
2017-11-03T20:54:49Z       0       0 21645978     161 0x00b50194e000  0
2017-11-03T20:54:50Z       0       0 21664287     161 0x00b50a858000  0
2017-11-03T20:54:51Z       0       0 21674973     161 0x00b50fbd4000  0
2017-11-03T20:54:52Z       0       0 21685698     161 0x00b514f9e000  0
2017-11-03T20:54:53Z       0       0 21696418     161 0x00b51a35e000  0
2017-11-03T20:54:54Z       0       0 21707054     161 0x00b51f676000  0
2017-11-03T20:54:55Z       0       0 21717645     161 0x00b524934000  0
2017-11-03T20:54:56Z       0       0 21728343     161 0x00b529cc8000  0
2017-11-03T20:54:57Z       0       0 21738938     161 0x00b52ef8e000  0
2017-11-03T20:54:58Z       0       0 21749575     161 0x00b5342a8000  0
2017-11-03T20:54:59Z       0       0 21760162     161 0x00b53955e000  0
2017-11-03T20:55:00Z       0       0 21770310     161 0x00b53e4a6000  0
2017-11-03T20:55:01Z       0       0 21780329     161 0x00b5432ec000  0
2017-11-03T20:55:02Z       0       0 21790803     161 0x00b5484c0000  0
2017-11-03T20:55:03Z       0       0 21801138     161 0x00b54d57e000  0
2017-11-03T20:55:04Z       0       0 21811284     161 0x00b5524c2000  0
2017-11-03T20:55:05Z       0       0 21821756     161 0x00b557692000  0
2017-11-03T20:55:06Z       0       0 21832266     161 0x00b55c8ae000  0
2017-11-03T20:55:07Z       0       0 21842752     161 0x00b561a9a000  0
2017-11-03T20:55:08Z       0       0 21853177     161 0x00b566c0c000  0
2017-11-03T20:55:09Z       0       0 21863580     161 0x00b56bd52000  0
2017-11-03T20:55:10Z       0       0 21873862     161 0x00b570da6000  0
2017-11-03T20:55:11Z       0       0 21883693     161 0x00b575a74000  0
2017-11-03T20:55:12Z       0       0 21893475     161 0x00b57a6e0000  0
2017-11-03T20:55:13Z       0       0 21903678     161 0x00b57f696000  0
2017-11-03T20:55:14Z       0       0 21913977     161 0x00b58470c000  0
2017-11-03T20:55:15Z       0       0 21924300     161 0x00b5897b2000  0
2017-11-03T20:55:16Z       0       0 21934619     161 0x00b58e850000  0
2017-11-03T20:55:17Z       0       0 21944937     161 0x00b5938ec000  0
2017-11-03T20:55:18Z       0       0 21955267     161 0x00b5989a0000  0
2017-11-03T20:55:19Z       0       0 21965543     161 0x00b59d9e8000  0
2017-11-03T20:55:20Z       0       0 21975851     161 0x00b5a2a70000  0
2017-11-03T20:55:21Z       0       0 21986112     161 0x00b5a7a9a000  0
2017-11-03T20:55:22Z       0       0 21996371     161 0x00b5acac0000  0
2017-11-03T20:55:23Z       0       0 22006605     161 0x00b5b1ab4000  0
2017-11-03T20:55:24Z       0       0 22016818     162 0x00b5b6a7e000  0
2017-11-03T20:55:25Z       0       0 22026978     162 0x00b5bb9de000  0
2017-11-03T20:55:26Z       0       0 22037145     162 0x00b5c094c000  0
2017-11-03T20:55:27Z       0       0 22047330     162 0x00b5c58de000  0
2017-11-03T20:55:28Z       0       0 22057515     162 0x00b5ca870000  0
2017-11-03T20:55:29Z       0       0 22067659     162 0x00b5cf7b0000  0
2017-11-03T20:55:30Z       0       0 22077841     162 0x00b5d473c000  0
2017-11-03T20:55:31Z       0       0 22087965     162 0x00b5d9654000  0
2017-11-03T20:55:32Z       0       0 22098086     162 0x00b5de566000  0
2017-11-03T20:55:33Z       0       0 22108194     162 0x00b5e345e000  0
2017-11-03T20:55:34Z       0       0 22118299     162 0x00b5e8350000  0
2017-11-03T20:55:35Z       0       0 22128395     162 0x00b5ed230000  0
2017-11-03T20:55:36Z       0       0 22138474     162 0x00b5f20ee000  0
2017-11-03T20:55:37Z       0       0 22148563     162 0x00b5f6fc0000  0
2017-11-03T20:55:38Z       0       0 22158613     162 0x00b5fbe44000  0
2017-11-03T20:55:39Z       0       0 22168661     162 0x00b600cc4000  0
2017-11-03T20:55:40Z       0       0 22178681     162 0x00b605b0c000  0
2017-11-03T20:55:41Z       0       0 22188702     162 0x00b60a956000  0
2017-11-03T20:55:42Z       0       0 22198732     162 0x00b60f7b2000  0
2017-11-03T20:55:43Z       0       0 22208759     162 0x00b614608000  0
2017-11-03T20:55:44Z       0       0 22218736     162 0x00b6193fa000  0
2017-11-03T20:55:45Z       0       0 22228689     162 0x00b61e1bc000  0
2017-11-03T20:55:46Z       0       0 22238640     162 0x00b622f7a000  0
2017-11-03T20:55:47Z       0       0 22248244     162 0x00b627a82000  0
2017-11-03T20:55:48Z       0       0 22258082     162 0x00b62c75e000  0
2017-11-03T20:55:49Z       0       0 22267669     162 0x00b631244000  0
2017-11-03T20:55:50Z       0       0 22277416     162 0x00b635e68000  0
2017-11-03T20:55:51Z       0       0 22287304     162 0x00b63abaa000  0
2017-11-03T20:55:52Z       0       0 22297212     162 0x00b63f912000  0
2017-11-03T20:55:53Z       0       0 22307050     162 0x00b6445ee000  0
2017-11-03T20:55:54Z       0       0 22316906     162 0x00b6492ee000  0
2017-11-03T20:55:55Z       0       0 22326746     162 0x00b64dfce000  0
2017-11-03T20:55:56Z       0       0 22336324     162 0x00b652aa2000  0
2017-11-03T20:55:57Z       0       0 22345868     162 0x00b657532000  0
2017-11-03T20:55:58Z       0       0 22355352     162 0x00b65bf4a000  0
2017-11-03T20:55:59Z       0       0 22365119     162 0x00b660b98000  0
2017-11-03T20:56:00Z       0       0 22374907     162 0x00b665810000  0
2017-11-03T20:56:01Z       0       0 22384649     162 0x00b66a42c000  0
2017-11-03T20:56:02Z       0       0 22394381     162 0x00b66f034000  0
2017-11-03T20:56:03Z       0       0 22404079     162 0x00b673bf8000  0
2017-11-03T20:56:04Z       0       0 22413769     162 0x00b6787ac000  0
2017-11-03T20:56:05Z       0       0 22423470     162 0x00b67d376000  0
2017-11-03T20:56:06Z       0       0 22433159     162 0x00b681f28000  0
2017-11-03T20:56:07Z       0       0 22442874     162 0x00b686b0e000  0
2017-11-03T20:56:08Z       0       0 22452554     162 0x00b68b6ae000  0
2017-11-03T20:56:09Z       0       0 22462256     162 0x00b69027a000  0
